"X","Swidtab","Cygnets","CygnetsII","CygnetsIII","Age","PrevSeaMaxDUr","PrevSeaMove","PrevSSites","SWID","Sex","Season","PrevSeason","PrevSeaWWT","MainSite","PrevSeaMS","PrevSeaBS","ThisSeaWWT","PrevSeaWWT.1","Julian","PrevSeaJulian","PBS","PopBSAll","Ind","WWTBOTH","WWTNON","WWTOUT","WWTIN","WWTNEW","Age.Z","PBS.Z","PopBSAll.Z","PrevSeaMaxDUr","PrevSSites.Z","PrevSeaJulian.Z"
"5469",18741,9083,0,NA,0,5,109,NA,1,"V00557","F",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,0,16.9,6387,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,0.12092529044164,109,-0.596234559041618,NA
"5470",18745,9084,0,NA,0,4,134,NA,1,"V00558","M",2003,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",79,73,0,15.28,6388,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,-0.336856644583393,134,-0.596234559041618,-0.55704066358631
"5471",18746,9084,0,NA,0,5,161,NA,1,"V00558","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",72,79,0,16.9,6389,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,0.12092529044164,161,-0.596234559041618,0.0246455914363242
"5472",18749,9085,0,NA,0,4,135,NA,1,"V00559","F",2003,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",88,61,0,15.28,6390,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,-0.336856644583393,135,-0.596234559041618,-1.72041317363158
"5473",18750,9085,0,NA,0,5,57,821.5135714,4,"V00559","F",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",70,88,0,16.9,6391,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,0.12092529044164,57,2.77630162759542,0.897174973970276
"5474",18751,9085,0,NA,0,6,106,207.4071085,2,"V00559","F",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",67,70,0,12.1,6392,"WWTBOTH","","","","WWTBOTH",-0.0304606532660867,-0.451859155995521,-1.23546562815105,106,0.527944169837395,-0.847883791097627
"5475",18752,9085,0,NA,0,7,131,NA,1,"V00559","F",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",77,67,0,12.5,6393,"","","WWTOUT","","WWTOUT",0.280577015681729,-0.451859155995521,-1.12243305160166,131,-0.596234559041618,-1.13872691860894
"5476",18753,9085,0,NA,0,8,127,5.656551868,2,"V00559","F",2007,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",78,77,0,20.7,6394,"","","WWTOUT","","WWTOUT",0.591614684629545,-0.451859155995521,1.19473476766085,127,0.527944169837395,-0.169249826904554
"5477",18754,9085,0,NA,0,9,145,NA,1,"V00559","F",2008,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",67,78,0,16.8,6395,"","WWTNON","","","WWTNON",0.902652353577361,-0.451859155995521,0.0926671463042928,145,-0.596234559041618,-0.0723021177341148
"5478",18755,9085,0,NA,0,10,101,0,2,"V00559","F",2009,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",NA,67,0,15.4,6396,"","WWTNON","","","WWTNON",1.21369002252518,-0.451859155995521,-0.302946871618575,101,0.527944169837395,-1.13872691860894
"5479",18758,9086,0,NA,0,4,135,694.9343753,5,"V00560","F",2003,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,69,0,15.28,6397,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,-0.336856644583393,135,3.90048035647443,-0.944831500268067
"5480",18764,9088,0,NA,0,4,121,NA,1,"V00562","F",2003,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",79,NA,0,15.28,6399,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,-0.336856644583393,121,-0.596234559041618,NA
"5481",18767,9089,0,NA,0,4,147,NA,1,"V00563","F",2003,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",70,73,0,15.28,6400,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,-0.336856644583393,147,-0.596234559041618,-0.55704066358631
"5482",18768,9089,0,NA,0,5,141,NA,1,"V00563","F",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",74,70,0,16.9,6401,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,0.12092529044164,141,-0.596234559041618,-0.847883791097627
"5483",18769,9089,0,NA,0,6,123,NA,1,"V00563","F",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",63,74,0,12.1,6402,"WWTBOTH","","","","WWTBOTH",-0.0304606532660867,-0.451859155995521,-1.23546562815105,123,-0.596234559041618,-0.460092954415871
"5484",18772,9090,0,NA,0,4,145,NA,1,"V00564","M",2003,"Yes","Yes","GB-WEL","GB-MMR","IS-ANS","Yes","Yes",NA,76,0,15.28,6403,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,-0.336856644583393,145,-0.596234559041618,-0.266197536074993
"5485",18773,9090,0,NA,0,5,19,NA,1,"V00564","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,0,16.9,6404,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,0.12092529044164,19,-0.596234559041618,NA
"5486",18774,9090,0,NA,0,6,75,309.7898704,3,"V00564","M",2005,"Yes","Yes","GB-MMR","GB-WEL",NA,"Yes","Yes",72,NA,0,12.1,6405,"WWTBOTH","","","","WWTBOTH",-0.0304606532660867,-0.451859155995521,-1.23546562815105,75,1.65212289871641,NA
"5487",18777,9091,0,NA,0,4,136,444.832383,2,"V00565","F",2003,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",67,62,0,15.28,6406,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,-0.336856644583393,136,0.527944169837395,-1.62346546446114
"5488",18778,9091,1,1,1,5,122,NA,1,"V00565","F",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",74,67,1,16.9,6407,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.129773949601914,0.12092529044164,122,-0.596234559041618,-1.13872691860894
"5489",18779,9091,0,NA,0,6,106,252.8543077,3,"V00565","F",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,74,1,12.1,6408,"WWTBOTH","","","","WWTBOTH",-0.0304606532660867,-0.129773949601914,-1.23546562815105,106,1.65212289871641,-0.460092954415871
"5490",18780,9091,3,3,1,7,112,NA,1,"V00565","F",2006,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,4,12.5,6409,"WWTBOTH","","","","WWTBOTH",0.280577015681729,0.836481669578908,-1.12243305160166,112,-0.596234559041618,NA
"5491",18781,9091,0,NA,0,8,103,0,2,"V00565","F",2007,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",NA,NA,4,20.7,6410,"","","WWTOUT","","WWTOUT",0.591614684629545,0.836481669578908,1.19473476766085,103,0.527944169837395,NA
"5492",18782,9091,1,1,1,9,95,7.297570789,2,"V00565","F",2008,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",NA,NA,5,16.8,6411,"","","WWTOUT","","WWTOUT",0.902652353577361,1.15856687597251,0.0926671463042928,95,0.527944169837395,NA
"5493",18783,9091,1,1,1,10,106,NA,1,"V00565","F",2009,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",NA,NA,6,15.4,6412,"","WWTNON","","","WWTNON",1.21369002252518,1.48065208236612,-0.302946871618575,106,-0.596234559041618,NA
"5494",18787,9093,0,NA,0,4,149,NA,1,"V00567","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",64,79,0,16.9,6414,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,149,-0.596234559041618,0.0246455914363242
"5495",18788,9093,0,NA,0,5,119,NA,1,"V00567","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",72,64,0,12.1,6415,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,119,-0.596234559041618,-1.42957004612026
"5496",18791,9094,0,NA,0,4,131,NA,1,"V00568","F",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,76,0,16.9,6417,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,131,-0.596234559041618,-0.266197536074993
"5497",18792,9094,0,NA,0,5,73,83.53559493,2,"V00568","F",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,0,12.1,6418,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,73,0.527944169837395,NA
"5498",18796,9095,0,NA,0,4,120,83.53559493,2,"V00569","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",72,76,0,16.9,6420,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,120,0.527944169837395,-0.266197536074993
"5499",18797,9095,0,NA,0,5,52,NA,1,"V00569","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",67,72,0,12.1,6421,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,52,-0.596234559041618,-0.653988372756749
"5500",18799,9095,0,NA,0,9,132,0,2,"V00569","M",2009,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",NA,71,0,15.4,6422,"","","WWTOUT","","WWTOUT",0.902652353577361,-0.451859155995521,-0.302946871618575,132,0.527944169837395,-0.750936081927188
"5501",18804,9096,0,NA,0,7,93,0,2,"V00570","M",2007,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",NA,NA,0,20.7,6424,"","","WWTOUT","","WWTOUT",0.280577015681729,-0.451859155995521,1.19473476766085,93,0.527944169837395,NA
"5502",18805,9096,1,1,1,8,27,NA,1,"V00570","M",2008,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",NA,NA,1,16.8,6425,"","WWTNON","","","WWTNON",0.591614684629545,-0.129773949601914,0.0926671463042928,27,-0.596234559041618,NA
"5503",18808,9097,0,NA,0,4,125,NA,1,"V00571","F",2004,"Yes","Yes","IRL-AMM","GB-MMR",NA,"No","Yes",NA,NA,0,16.9,6427,"","","WWTOUT","","WWTOUT",-0.652535991161719,-0.451859155995521,0.12092529044164,125,-0.596234559041618,NA
"5504",18809,9097,0,NA,0,5,30,1.00075434,2,"V00571","F",2005,"Yes","No","IRL-AMM","GB-MMR",NA,"No","Yes",NA,NA,0,12.1,6428,"","","WWTOUT","","WWTOUT",-0.341498322213903,-0.451859155995521,-1.23546562815105,30,0.527944169837395,NA
"5505",18816,9100,0,NA,0,4,133,NA,1,"V00574","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",75,71,0,16.9,6431,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,133,-0.596234559041618,-0.750936081927188
"5506",18817,9100,0,NA,0,5,153,NA,1,"V00574","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",67,75,0,12.1,6432,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,153,-0.596234559041618,-0.363145245245432
"5507",18818,9100,0,NA,0,6,145,301.8053272,2,"V00574","M",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",78,67,0,12.5,6433,"","","WWTOUT","","WWTOUT",-0.0304606532660867,-0.451859155995521,-1.12243305160166,145,0.527944169837395,-1.13872691860894
"5508",18819,9100,2,2,1,7,128,150.3486031,2,"V00574","M",2007,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",64,78,2,20.7,6434,"","","WWTOUT","","WWTOUT",0.280577015681729,0.192311256791694,1.19473476766085,128,0.527944169837395,-0.0723021177341148
"5509",18820,9100,0,NA,0,8,128,NA,1,"V00574","M",2008,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",71,64,2,16.8,6435,"","WWTNON","","","WWTNON",0.591614684629545,0.192311256791694,0.0926671463042928,128,-0.596234559041618,-1.42957004612026
"5510",18823,9101,0,NA,0,4,116,NA,1,"V00575","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,0,16.9,6437,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,116,-0.596234559041618,NA
"5511",18824,9101,0,NA,0,5,87,NA,1,"V00575","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,0,12.1,6438,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,87,-0.596234559041618,NA
"5512",18825,9101,0,NA,0,6,123,NA,1,"V00575","M",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",61,NA,0,12.5,6439,"","","WWTOUT","","WWTOUT",-0.0304606532660867,-0.451859155995521,-1.12243305160166,123,-0.596234559041618,NA
"5513",18826,9101,0,NA,0,7,125,0,2,"V00575","M",2007,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",NA,61,0,20.7,6440,"","","WWTOUT","","WWTOUT",0.280577015681729,-0.451859155995521,1.19473476766085,125,0.527944169837395,-1.72041317363158
"5514",18827,9101,1,1,1,8,105,NA,1,"V00575","M",2008,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",60,NA,1,16.8,6441,"","WWTNON","","","WWTNON",0.591614684629545,-0.129773949601914,0.0926671463042928,105,-0.596234559041618,NA
"5515",18828,9101,0,NA,0,9,102,NA,1,"V00575","M",2009,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",NA,60,1,15.4,6442,"","WWTNON","","","WWTNON",0.902652353577361,-0.129773949601914,-0.302946871618575,102,-0.596234559041618,-1.81736088280202
"5516",18847,9108,0,NA,0,5,138,NA,1,"V00582","F",2005,"Yes","Yes","GB-MMR","IRL-CHO",NA,"Yes","No",72,82,0,12.1,6446,"","","","WWTIN","WWTIN",-0.341498322213903,-0.451859155995521,-1.23546562815105,138,-0.596234559041618,0.315488718947641
"5517",18848,9108,0,NA,0,6,112,NA,1,"V00582","F",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",77,72,0,12.5,6447,"","","WWTOUT","","WWTOUT",-0.0304606532660867,-0.451859155995521,-1.12243305160166,112,-0.596234559041618,-0.653988372756749
"5518",18852,9110,0,NA,0,2,101,NA,1,"V00584","F",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,0,16.9,6448,"WWTBOTH","","","","WWTBOTH",-1.27461132905735,-0.451859155995521,0.12092529044164,101,-0.596234559041618,NA
"5519",18856,9111,0,NA,0,3,118,NA,1,"V00585","M",2005,"Yes","Yes","GB-KOT","GB-GDM",NA,"No","No",NA,79,0,12.1,6449,"","WWTNON","","","WWTNON",-0.963573660109535,-0.451859155995521,-1.23546562815105,118,-0.596234559041618,0.0246455914363242
"5520",18863,9114,0,NA,0,4,142,NA,1,"V00588","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",75,80,0,16.9,6451,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,142,-0.596234559041618,0.121593300606763
"5521",18864,9114,0,NA,0,5,140,NA,1,"V00588","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",67,75,0,12.1,6452,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,140,-0.596234559041618,-0.363145245245432
"5522",18869,9116,0,NA,0,4,15,NA,1,"V00590","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,0,16.9,6454,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,15,-0.596234559041618,NA
"5523",18872,9117,0,NA,0,4,104,NA,1,"V00591","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,60,0,16.9,6456,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,104,-0.596234559041618,-1.81736088280202
"5524",18875,9118,0,NA,0,4,143,NA,1,"V00592","F",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",82,81,0,16.9,6458,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,143,-0.596234559041618,0.218541009777202
"5525",18876,9118,5,5,1,5,134,NA,1,"V00592","F",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",78,82,5,12.1,6459,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,1.15856687597251,-1.23546562815105,134,-0.596234559041618,0.315488718947641
"5526",18877,9118,2,2,1,6,82,9.483509819,2,"V00592","F",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",85,78,7,12.5,6460,"","","WWTOUT","","WWTOUT",-0.0304606532660867,1.80273728875973,-1.12243305160166,82,0.527944169837395,-0.0723021177341148
"5527",18878,9118,0,NA,0,7,149,0,2,"V00592","F",2007,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",82,85,7,20.7,6461,"","","WWTOUT","","WWTOUT",0.280577015681729,1.80273728875973,1.19473476766085,149,0.527944169837395,0.606331846458959
"5528",18879,9118,1,1,1,8,62,9.483509819,2,"V00592","F",2008,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",87,82,8,16.8,6462,"","WWTNON","","","WWTNON",0.591614684629545,2.12482249515334,0.0926671463042928,62,0.527944169837395,0.315488718947641
"5529",18880,9118,3,3,1,9,120,0,2,"V00592","F",2009,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",NA,87,11,15.4,6463,"","WWTNON","","","WWTNON",0.902652353577361,3.09107811433416,-0.302946871618575,120,0.527944169837395,0.800227264799837
"5530",18883,9119,0,NA,0,4,82,NA,1,"V00593","F",2004,"Yes","Yes","GB-MMR","GB-MMR","IS-HAG","Yes","Yes",72,76,0,16.9,6465,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,82,-0.596234559041618,-0.266197536074993
"5531",18884,9119,0,NA,0,5,108,NA,1,"V00593","F",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",67,72,0,12.1,6466,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,108,-0.596234559041618,-0.653988372756749
"5532",18885,9119,0,NA,0,6,117,NA,1,"V00593","F",2006,"Yes","Yes","GB-MMR11","GB-MMR","IS-TBD","No","Yes",78,67,0,12.5,6467,"","","WWTOUT","","WWTOUT",-0.0304606532660867,-0.451859155995521,-1.12243305160166,117,-0.596234559041618,-1.13872691860894
"5533",18886,9119,0,NA,0,7,127,NA,1,"V00593","F",2007,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",88,78,0,20.7,6468,"","","WWTOUT","","WWTOUT",0.280577015681729,-0.451859155995521,1.19473476766085,127,-0.596234559041618,-0.0723021177341148
"5534",18887,9119,0,NA,0,8,124,207.4071085,2,"V00593","F",2008,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",77,88,0,16.8,6469,"","WWTNON","","","WWTNON",0.591614684629545,-0.451859155995521,0.0926671463042928,124,0.527944169837395,0.897174973970276
"5535",18892,9121,0,NA,0,4,112,NA,1,"V00595","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",70,80,0,16.9,6472,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,112,-0.596234559041618,0.121593300606763
"5536",18893,9121,0,NA,0,5,111,149.3565616,2,"V00595","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,70,0,12.1,6473,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,111,0.527944169837395,-0.847883791097627
"5537",18894,9121,0,NA,0,6,68,301.8053272,2,"V00595","M",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",61,NA,0,12.5,6474,"","","WWTOUT","","WWTOUT",-0.0304606532660867,-0.451859155995521,-1.12243305160166,68,0.527944169837395,NA
"5538",18895,9121,0,NA,0,7,58,0,2,"V00595","M",2007,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",NA,61,0,20.7,6475,"","","WWTOUT","","WWTOUT",0.280577015681729,-0.451859155995521,1.19473476766085,58,0.527944169837395,-1.72041317363158
"5539",18898,9122,0,NA,0,4,122,NA,1,"V00596","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",75,76,0,16.9,6477,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,122,-0.596234559041618,-0.266197536074993
"5540",18899,9122,0,NA,0,5,124,NA,1,"V00596","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",72,75,0,12.1,6478,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,124,-0.596234559041618,-0.363145245245432
"5541",18900,9122,5,5,1,6,150,NA,1,"V00596","M",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",83,72,5,12.5,6479,"","","WWTOUT","","WWTOUT",-0.0304606532660867,1.15856687597251,-1.12243305160166,150,-0.596234559041618,-0.653988372756749
"5542",18901,9122,5,5,1,7,136,37.62783362,3,"V00596","M",2007,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",83,83,10,20.7,6480,"","","WWTOUT","","WWTOUT",0.280577015681729,2.76899290794055,1.19473476766085,136,1.65212289871641,0.412436428118081
"5543",18902,9122,4,4,1,8,158,265.6696949,3,"V00596","M",2008,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",NA,83,14,16.8,6481,"","WWTNON","","","WWTNON",0.591614684629545,4.05733373351498,0.0926671463042928,158,1.65212289871641,0.412436428118081
"5544",18905,9123,0,NA,0,4,104,NA,1,"V00597","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,65,0,16.9,6483,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,104,-0.596234559041618,-1.33262233694982
"5545",18906,9123,0,NA,0,5,67,NA,1,"V00597","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,0,12.1,6484,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,67,-0.596234559041618,NA
"5546",18909,9124,0,NA,0,2,33,NA,1,"V00598","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",64,NA,0,16.9,6485,"WWTBOTH","","","","WWTBOTH",-1.27461132905735,-0.451859155995521,0.12092529044164,33,-0.596234559041618,NA
"5547",18912,9125,0,NA,0,2,7,NA,1,"V00599","F",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",69,NA,0,16.9,6486,"WWTBOTH","","","","WWTBOTH",-1.27461132905735,-0.451859155995521,0.12092529044164,7,-0.596234559041618,NA
"5548",18915,9126,0,NA,0,4,88,NA,1,"V00600","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,1,16.9,6488,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.129773949601914,0.12092529044164,88,-0.596234559041618,NA
"5549",18916,9126,3,3,1,5,106,1014.457634,2,"V00600","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",63,NA,4,12.1,6489,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,0.836481669578908,-1.23546562815105,106,0.527944169837395,NA
"5550",18917,9126,4,4,1,6,103,NA,1,"V00600","M",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",78,63,8,12.5,6490,"","","WWTOUT","","WWTOUT",-0.0304606532660867,2.12482249515334,-1.12243305160166,103,-0.596234559041618,-1.5265177552907
"5551",18918,9126,3,3,1,7,112,0,2,"V00600","M",2007,"Yes","No","GB-MMR11","GB-MMR","IS-HDB","No","Yes",86,78,11,20.7,6491,"","","WWTOUT","","WWTOUT",0.280577015681729,3.09107811433416,1.19473476766085,112,0.527944169837395,-0.0723021177341148
"5552",18919,9126,0,NA,0,8,125,0,2,"V00600","M",2008,"Yes","No","GB-MMR11","GB-MMR11","IS-HDB","No","No",NA,86,11,16.8,6492,"","WWTNON","","","WWTNON",0.591614684629545,3.09107811433416,0.0926671463042928,125,0.527944169837395,0.703279555629398
"5553",18920,9126,2,2,1,9,123,0,2,"V00600","M",2009,"Yes","No","GB-MMR11","GB-MMR11",NA,"No","No",NA,NA,13,15.4,6493,"","WWTNON","","","WWTNON",0.902652353577361,3.73524852712137,-0.302946871618575,123,0.527944169837395,NA
"5554",18923,9127,0,NA,0,4,70,610.0923314,2,"V00601","M",2004,"Yes","No","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,NA,0,16.9,6495,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,70,0.527944169837395,NA
"5555",18927,9128,0,NA,0,4,101,NA,1,"V00602","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",75,88,0,16.9,6497,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,101,-0.596234559041618,0.897174973970276
"5556",18928,9128,0,NA,0,5,131,296.0776063,3,"V00602","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",NA,75,0,12.1,6498,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,131,1.65212289871641,-0.363145245245432
"5557",18929,9128,0,NA,0,6,15,NA,1,"V00602","M",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",80,NA,0,12.5,6499,"","","WWTOUT","","WWTOUT",-0.0304606532660867,-0.451859155995521,-1.12243305160166,15,-0.596234559041618,NA
"5558",18930,9128,5,5,1,7,144,NA,1,"V00602","M",2007,"Yes","No","GB-MMR11","GB-MMR",NA,"No","Yes",NA,80,5,20.7,6500,"","","WWTOUT","","WWTOUT",0.280577015681729,1.15856687597251,1.19473476766085,144,-0.596234559041618,0.121593300606763
"5559",18933,9129,0,NA,0,4,112,NA,1,"V00603","M",2004,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",64,81,0,16.9,6502,"WWTBOTH","","","","WWTBOTH",-0.652535991161719,-0.451859155995521,0.12092529044164,112,-0.596234559041618,0.218541009777202
"5560",18934,9129,0,NA,0,5,113,83.53559493,2,"V00603","M",2005,"Yes","Yes","GB-MMR","GB-MMR",NA,"Yes","Yes",69,64,0,12.1,6503,"WWTBOTH","","","","WWTBOTH",-0.341498322213903,-0.451859155995521,-1.23546562815105,113,0.527944169837395,-1.42957004612026
"5561",18935,9129,0,NA,0,6,117,NA,1,"V00603","M",2006,"Yes","Yes","GB-MMR11","GB-MMR",NA,"No","Yes",61,69,0,12.5,6504,"","","WWTOUT","","WWTOUT",-0.0304606532660867,-0.451859155995521,-1.12243305160166,117,-0.596234559041618,-0.944831500268067
